Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2007-07-12,133.85,134.24,132.39,134.0699,25164600.0,0.0,1.0,17.271385119152,17.321708915913,17.082993469739,17.299759998403,176152200.0
2007-07-13,135.03,137.85,134.52,137.73,32414500.0,0.0,1.0,17.423646863198,17.787526624394,17.35783882128,17.772042379237,226901500.0
2007-07-16,138.39,139.98,137.5,138.1,33432600.0,0.0,1.0,17.857205727601,18.062371975935,17.742364242685,17.819785468471,234028200.0
2007-07-17,138.3,139.6,137.5,138.9099,25355700.0,0.0,1.0,17.845592543734,18.013338532937,17.742364242685,17.924291219745,177489900.0
2007-07-18,138.19,138.44,136.04,138.12,27030600.0,0.0,1.0,17.831398652339,17.863657496417,17.553972593272,17.822366175998,189214200.0
2007-07-19,140.3,140.81,139.65,140.0,26174700.0,0.0,1.0,18.103663296354,18.169471338273,18.019790301753,18.064952683461,183222900.0
2007-07-20,141.65,144.18,140.0,143.75,41706200.0,0.0,1.0,18.277861054373,18.604320556439,18.064952683461,18.548835344625,291943400.0
2007-07-23,143.31,145.22,140.93,143.7,37017500.0,0.0,1.0,18.492059779049,18.738517347802,18.18495558343,18.54238357581,259122500.0
2007-07-24,138.88,141.0,134.15,134.8899,64117600.0,0.0,1.0,17.920433061994,18.193988059772,17.310095732045,17.405569006977,448823200.0
2007-07-25,137.35,138.36,135.0,137.26,53435100.0,0.0,1.0,17.723008936239,17.853334666312,17.419775801909,17.711395752371,374045700.0
2007-07-26,145.87,148.5,136.96,146.0,78093900.0,0.0,1.0,18.822390342404,19.1617533821,17.672685139478,18.839164941324,546657300.0
2007-07-27,146.19,148.92,143.78,143.85,41467800.0,0.0,1.0,18.863681662823,19.21594824015,18.552706405915,18.561738882256,290274600.0
2007-07-30,144.33,145.45,139.57,141.43,39535300.0,0.0,1.0,18.623675862885,18.768195484353,18.009467471648,18.249473271585,276747100.0
2007-07-31,142.97,143.48,131.52,131.76,62942600.0,0.0,1.0,18.448187751103,18.513995793022,16.970732692349,17.001701182663,440598200.0
2007-08-01,133.64,135.38,127.77,135.0,62505600.0,0.0,1.0,17.244287690127,17.468809244907,16.486850031185,17.419775801909,437539200.0
2007-08-02,136.65,136.96,134.15,136.49,30451600.0,0.0,1.0,17.632684172821,17.672685139478,17.310095732045,17.612038512612,213161200.0
2007-08-03,135.26,135.95,131.5,131.8499,24256700.0,0.0,1.0,17.45332499975,17.542359409404,16.968151984823,17.013301462994,169796900.0
2007-08-06,132.9,135.27,128.3,135.25,33041800.0,0.0,1.0,17.148801511657,17.454615353513,16.555238780629,17.452034645987,231292600.0
2007-08-07,134.94,137.24,132.63,135.0301,33926300.0,0.0,1.0,17.41203367933,17.708815044844,17.113961960053,17.423659766736,237484100.0
2007-08-08,136.76,136.86,132.0,134.01,28860600.0,0.0,1.0,17.646878064215,17.659781601846,17.032669672978,17.292030779362,202024200.0
2007-08-09,131.11,133.0,125.09,126.39,40192700.0,0.0,1.0,16.917828188061,17.161705049288,16.141035222673,16.308781211876,281348900.0
2007-08-10,123.12,127.75,120.3,125.0,50383900.0,0.0,1.0,15.886835531341,16.484269323658,15.522955770146,16.129422038805,352687300.0
2007-08-13,128.33,129.35,126.5,127.79,26889700.0,0.0,1.0,16.559109841918,16.690725925755,16.32297510327,16.489430738711,188227900.0
2007-08-14,128.29,128.3,123.71,124.03,26393100.0,0.0,1.0,16.553948426866,16.555238780629,15.962966403364,16.004257723784,184751700.0
2007-08-15,122.74,124.86,119.65,119.9,35459000.0,0.0,1.0,15.837802088343,16.111357086121,15.439082775544,15.471341619621,248213000.0
2007-08-16,117.01,118.5,111.62,117.05,66667500.0,0.0,1.0,15.098429382084,15.290692092787,14.402928703771,15.103590797137,466672500.0
2007-08-17,122.01,123.5,119.82,122.06,42680800.0,0.0,1.0,15.743606263636,15.935868974339,15.461018789517,15.750058032452,298765600.0
2007-08-20,123.96,124.5,120.5,122.22,28689900.0,0.0,1.0,15.995225247442,16.064904350649,15.548762845408,15.770703692662,200829300.0
2007-08-21,122.21,128.96,121.0,127.57,46537400.0,0.0,1.0,15.769413338899,16.640402128994,15.613280533563,16.461042955923,325761800.0
2007-08-22,131.22,132.75,130.33,132.51,37920200.0,0.0,1.0,16.932022079456,17.129446205211,16.817180594539,17.098477714896,265441400.0
2007-08-23,133.09,133.34,129.76,131.07,30958500.0,0.0,1.0,17.173318233156,17.205577077234,16.743630430042,16.912666773009,216709500.0
2007-08-24,130.53,135.37,129.81,135.3,32565500.0,0.0,1.0,16.842987669801,17.467518891144,16.750082198858,17.458486414802,227958500.0
2007-08-27,133.3907,134.66,132.1,132.25,25265700.0,0.0,1.0,17.212119170813,17.375903773964,17.045573210609,17.064928517055,176859900.0
2007-08-28,130.99,132.41,126.63,126.82,42120200.0,0.0,1.0,16.902343942904,17.085574177265,16.339749702191,16.36426642369,294841400.0
2007-08-29,129.88,134.18,129.54,134.08,41673600.0,0.0,1.0,16.7591146752,17.313966793335,16.715242647254,17.301063255703,291715200.0
2007-08-30,132.67,138.25,132.3,136.25,51270800.0,0.0,1.0,17.119123375106,17.839140774918,17.071380285871,17.581070022297,358895600.0
2007-08-31,139.49,139.65,137.41,138.48,31317400.0,0.0,1.0,17.999144641543,18.019790301753,17.730751058817,17.868818911469,219221800.0
2007-09-04,139.94,145.73,139.84,144.16,47030100.0,0.0,1.0,18.057210560883,18.80432538972,18.044307023252,18.601739848913,329210700.0
2007-09-05,144.97,145.84,136.1,136.76,83150800.0,0.0,1.0,18.706258503724,18.818519281114,17.561714715851,17.646878064215,582055600.0
2007-09-06,135.57,137.57,132.71,135.01,67902200.0,0.0,1.0,17.493325966406,17.751396719027,17.124284790158,17.421066155672,475315400.0
2007-09-07,132.01,132.3,130.0,131.77,51092000.0,0.0,1.0,17.033960026741,17.071380285871,16.774598920357,17.002991536426,357644000.0
2007-09-10,137.0,138.04,133.95,136.71,53137100.0,0.0,1.0,17.67784655453,17.812043345893,17.284288656783,17.6404262954,371959700.0
2007-09-11,137.9,138.3,133.75,135.49,34710200.0,0.0,1.0,17.793978393209,17.845592543734,17.258481581521,17.483003136301,242971400.0
2007-09-12,135.99,139.4,135.75,136.85,36527500.0,0.0,1.0,17.547520824456,17.987531457675,17.516552334142,17.658491248083,255692500.0
2007-09-13,138.83,139.0,136.65,137.2,23434400.0,0.0,1.0,17.913981293178,17.935917307151,17.632684172821,17.703653629792,164040800.0
2007-09-14,136.57,138.98,136.2,138.81,21690000.0,0.0,1.0,17.622361342716,17.933336599625,17.574618253482,17.911400585652,151830000.0
2007-09-17,138.99,140.59,137.6,138.41,28334700.0,0.0,1.0,17.934626953388,18.141083555484,17.755267780316,17.859786435128,198342900.0
2007-09-18,139.05,142.85,137.83,140.92,38003200.0,0.0,1.0,17.942369075966,18.432703505946,17.784945916868,18.183665229667,266022400.0
2007-09-19,143.02,143.16,139.4,140.7699,36674300.0,0.0,1.0,18.454639519919,18.472704472602,17.987531457675,18.164297019683,256720100.0
2007-09-20,140.15,141.79,139.32,140.31,24708600.0,0.0,1.0,18.084307989908,18.295926007057,17.97720862757,18.104953650117,172960200.0
2007-09-21,141.14,144.65,140.31,144.15,40674300.0,0.0,1.0,18.212053012455,18.664967183305,18.104953650117,18.60044949515,284720100.0
2007-09-24,146.73,149.85,146.65,148.28,37577200.0,0.0,1.0,18.93336076603,19.335951140119,18.923037935926,19.133365599312,263040400.0
2007-09-25,146.84,153.22,146.82,153.18,42591100.0,0.0,1.0,18.947554657425,19.770800358285,18.944973949898,19.765638943233,298137700.0
2007-09-26,154.47,155.0,151.25,152.77,34831000.0,0.0,1.0,19.932094578673,20.000483328118,19.516600666954,19.712734438946,243817000.0
2007-09-27,153.77,154.52,152.32,154.5,23507100.0,0.0,1.0,19.841769815256,19.938546347489,19.654668519606,19.935965639963,164549700.0
2007-09-28,153.44,154.6,152.75,153.47,21967900.0,0.0,1.0,19.799188141074,19.948869177594,19.710153731419,19.803059202363,153775300.0
2007-10-01,154.63,157.41,152.93,156.339,29895300.0,0.0,1.0,19.952740238883,20.311458585026,19.733380099155,20.173261696997,209267100.0
2007-10-02,156.55,158.59,155.89,158.45,28288200.0,0.0,1.0,20.200488161399,20.463720329072,20.115324813034,20.445655376389,198017400.0
2007-10-03,157.78,159.18,157.01,157.9201,24732800.0,0.0,1.0,20.359201674261,20.539851201095,20.259844434502,20.377279530482,173129600.0
2007-10-04,158.0,158.08,153.5,156.24,23462800.0,0.0,1.0,20.387589457049,20.397912287154,19.806930263652,20.160487194743,164239600.0
2007-10-05,158.36,161.58,157.7,161.4499,33695400.0,0.0,1.0,20.434042192521,20.84953610424,20.348878844156,20.832748601783,235867800.0
2007-10-08,163.49,167.91,162.97,167.91,29854600.0,0.0,1.0,21.095993672993,21.666330036286,21.028895277312,21.666330036286,208982200.0
2007-10-09,170.2,171.11,166.68,167.86,39438800.0,0.0,1.0,21.961821048036,22.079243240479,21.507616523424,21.65987826747,276071600.0
2007-10-10,167.55,167.88,165.6,166.79,23842500.0,0.0,1.0,21.619877300814,21.662458974996,21.368258317008,21.521810414818,166897500.0
2007-10-11,169.49,171.88,153.21,162.23,58714000.0,0.0,1.0,21.870205930856,22.178600480238,19.769510004522,20.933409098842,410998000.0
2007-10-12,163.01,167.28,161.8,167.2537,35292000.0,0.0,1.0,21.034056692364,21.58503774921,20.877923887029,21.581644118813,247044000.0
2007-10-15,167.98,169.57,163.5,166.98,38497500.0,0.0,1.0,21.675362512627,21.880528760961,21.097284026757,21.546327136317,269482500.0
2007-10-16,165.54,170.18,165.15,169.58,38136800.0,0.0,1.0,21.36051619443,21.95924034051,21.310192397669,21.881819114724,266957600.0
2007-10-17,172.69,173.04,169.18,172.75,40271900.0,0.0,1.0,22.283119135049,22.328281516758,21.8302049642,22.290861257628,281903300.0
2007-10-18,171.5,174.19,171.05,173.5,29417000.0,0.0,1.0,22.12956703724,22.476672199515,22.0715011179,22.387637789861,205919000.0
2007-10-19,174.24,174.63,170.0,170.42,46135000.0,0.0,1.0,22.483123968331,22.533447765092,21.936013972774,21.990208830825,322945000.0
2007-10-22,170.35,174.9,169.9601,174.36,58910700.0,0.0,1.0,21.981176354483,22.568287316696,21.93086546126,22.498608213488,412374900.0
2007-10-23,188.56,188.6,182.76,186.16,64113000.0,0.0,1.0,24.330910557096,24.336071972149,23.582505374496,24.021225653951,448791000.0
2007-10-24,185.81,187.21,179.24,185.93,46017200.0,0.0,1.0,23.976063272242,24.156712799077,23.128300849883,23.9915475174,322120400.0
2007-10-25,184.87,185.9,181.66,182.78,34771500.0,0.0,1.0,23.854770018511,23.98767645611,23.440566460554,23.585086082022,243400500.0
2007-10-26,185.29,185.37,182.88,184.7,25245600.0,0.0,1.0,23.908964876561,23.919287706666,23.597989619653,23.832834004538,176719200.0
2007-10-29,185.7,186.59,184.7,185.09,19305500.0,0.0,1.0,23.961869380848,24.076710865765,23.832834004538,23.883157801299,135138500.0
2007-10-30,186.18,189.37,184.73,187.0,33550500.0,0.0,1.0,24.023806361477,24.435429211908,23.836705065827,24.129615370052,234853500.0
2007-10-31,187.63,190.12,184.95,189.95,29761100.0,0.0,1.0,24.210907657127,24.53220574414,23.865092848615,24.510269730168,208327700.0
2007-11-01,188.6,190.1,180.0,187.44,28751300.0,0.0,1.0,24.336071972149,24.529625036614,23.226367735879,24.186390935628,201259100.0
2007-11-02,189.21,189.44,183.49,187.87,35789800.0,0.0,1.0,24.414783551698,24.444461688249,23.676701199202,24.241876147442,250528600.0
2007-11-05,185.29,188.96,184.24,186.18,28720600.0,0.0,1.0,23.908964876561,24.38252470762,23.773477731435,24.023806361477,201044200.0
2007-11-06,187.05,192.0,185.27,191.79,34097400.0,0.0,1.0,24.136067138867,24.774792251604,23.906384169035,24.747694822579,238681800.0
2007-11-07,190.61,192.68,186.13,186.2999,35511700.0,0.0,1.0,24.595433078532,24.862536307495,24.017354592662,24.039277703097,248581900.0
2007-11-08,186.67,186.9,167.77,175.4663,67513500.0,0.0,1.0,24.087033695869,24.116711832421,21.648265083602,22.6413600503,472594500.0
2007-11-09,171.15,175.12,165.21,165.37,54513600.0,0.0,1.0,22.084404655531,22.596675099484,21.317934520247,21.338580180457,381595200.0
2007-11-12,165.28,167.7,150.63,153.76,63180900.0,0.0,1.0,21.326966996589,21.63923260726,19.436598733641,19.840479461493,442266300.0
2007-11-13,160.85,170.98,153.76,169.96,62123100.0,0.0,1.0,20.755340279534,22.062468641559,19.840479461493,21.930852557722,434861700.0
2007-11-14,177.16,177.57,163.74,166.11,51756000.0,0.0,1.0,22.859907267157,22.912811771444,21.128252517071,21.434066358927,362292000.0
2007-11-15,166.39,169.59,160.3,164.3,53121800.0,0.0,1.0,21.470196264294,21.883109468487,20.684370822563,21.200512327805,371852600.0
2007-11-16,165.3,167.02,159.33,166.39,49410500.0,0.0,1.0,21.329547704115,21.551488551369,20.559206507542,21.470196264294,345873500.0
2007-11-19,166.1,168.2,162.1,163.95,41229600.0,0.0,1.0,21.432776005164,21.703750295416,20.916634499922,21.155349946096,288607200.0
2007-11-20,165.67,171.79,163.53,168.85,55130100.0,0.0,1.0,21.37729079335,22.16698729637,21.101155088046,21.787623290017,385910700.0
2007-11-21,165.84,172.35,164.67,168.46,43493200.0,0.0,1.0,21.399226807323,22.239247107104,21.24825541704,21.737299493256,304452400.0
2007-11-23,172.0,172.05,169.75,171.54,16634200.0,0.0,1.0,22.194084725395,22.200536494211,21.903755128697,22.134728452292,116439400.0
2007-11-26,173.59,177.2699,172.35,172.5419,46634100.0,0.0,1.0,22.399250973729,22.874088255014,22.239247107104,22.264008995818,326438700.0
2007-11-27,175.22,175.79,170.01,174.81,47036800.0,0.0,1.0,22.609578637115,22.683128801612,21.937304326537,22.556674132828,329257600.0
2007-11-28,176.82,180.6,175.35,180.22,41104000.0,0.0,1.0,22.816035239212,23.303788961665,22.626353236035,23.254755518667,287728000.0
2007-11-29,179.43,185.17,179.15,184.29,37533100.0,0.0,1.0,23.152817571382,23.893480631404,23.116687666015,23.779929500251,262731700.0
2007-11-30,187.34,187.7,179.7,182.22,42421500.0,0.0,1.0,24.173487397997,24.219940133469,23.187657122986,23.512826271288,296950500.0
2007-12-03,181.86,184.14,177.7,178.86,34338200.0,0.0,1.0,23.466373535816,23.760574193804,22.929586370365,23.079267406885,240367400.0
2007-12-04,177.15,180.9,176.99,179.81,27635700.0,0.0,1.0,22.858616913394,23.342499574558,22.837971253184,23.20185101438,193449900.0
2007-12-05,182.89,186.0,182.41,185.5,31871500.0,0.0,1.0,23.599279973416,24.000579993741,23.537342992787,23.936062305586,223100500.0
2007-12-06,186.19,190.1,186.12,189.9528,32136100.0,0.0,1.0,24.02509671524,24.529625036614,24.016064238899,24.510631029221,224952700.0
2007-12-07,190.54,194.99,188.04,194.3,38073800.0,0.0,1.0,24.586400602191,25.160608026772,24.263812161415,25.071573617118,266516600.0
2007-12-10,193.59,195.66,192.69,194.21,25799200.0,0.0,1.0,24.979958499938,25.2470617289,24.863826661258,25.05996043325,180594400.0
2007-12-11,194.75,196.83,187.39,188.5404,39675900.0,0.0,1.0,25.129639536458,25.398033119183,24.179939166813,24.32838146372,277731300.0
2007-12-12,193.44,194.48,185.76,190.86,43773600.0,0.0,1.0,24.960603193491,25.094799984854,23.969611503427,24.62769192261,306415200.0
2007-12-13,190.19,192.12,187.82,191.83,30879200.0,0.0,1.0,24.541238220482,24.790276496761,24.235424378626,24.752856237631,216154400.0
2007-12-14,190.37,200.0,189.54,190.39,24082600.0,0.0,1.0,24.564464588218,25.807075262087,24.45736522588,24.567045295744,168578200.0
2007-12-17,190.72,192.65,182.98,184.4,36596200.0,0.0,1.0,24.609626969927,24.858665246206,23.610893157284,23.794123391645,256173400.0
2007-12-18,186.52,187.33,178.6,182.98,43664400.0,0.0,1.0,24.067678389423,24.172197044234,23.045718209044,23.610893157284,305650800.0
2007-12-19,182.98,184.6394,180.9,183.12,29552800.0,0.0,1.0,23.610893157284,23.825014460733,23.342499574558,23.628958109967,206869600.0
2007-12-20,185.43,187.83,183.33,187.21,27644900.0,0.0,1.0,23.927029829244,24.236714732389,23.656055538993,24.156712799077,193514300.0
2007-12-21,190.12,193.9125,189.89,193.91,35498600.0,0.0,1.0,24.53220574414,25.021572408798,24.502527607589,25.021249820357,248490200.0
2007-12-24,195.03,199.33,194.79,198.8,17150100.0,0.0,1.0,25.165769441825,25.72062155996,25.13480095151,25.652232810515,120050700.0
2007-12-26,199.01,200.96,196.82,198.95,25133300.0,0.0,1.0,25.67933023954,25.930949223346,25.39674276542,25.671588116962,175933100.0
2007-12-27,198.95,202.96,197.8,198.57,28411700.0,0.0,1.0,25.671588116962,26.189019975966,25.523197434205,25.622554673964,198881900.0
2007-12-28,200.59,201.56,196.8801,199.83,24987400.0,0.0,1.0,25.883206134111,26.008370449132,25.404497791537,25.785139248115,174911800.0
2007-12-31,199.5,200.5,197.75,198.08,19261900.0,0.0,1.0,25.742557573932,25.871592950243,25.516745665389,25.559327339571,134833300.0
2008-01-02,199.27,200.26,192.55,194.84,38542100.0,0.0,1.0,25.712879437381,25.840624459928,24.845761708575,25.141252720326,269794700.0
2008-01-03,195.41,197.39,192.69,194.93,30073800.0,0.0,1.0,25.214802884823,25.470292929917,24.863826661258,25.152865904194,210516600.0
2008-01-04,191.45,193.0,178.89,180.05,51994000.0,0.0,1.0,24.703822794633,24.903827627914,23.083138468174,23.232819504694,363958000.0
2008-01-07,181.25,183.6,170.23,177.64,74006900.0,0.0,1.0,23.387661956267,23.690895090596,21.965692109326,22.921844247786,518048300.0
2008-01-08,180.14,182.46,170.8,171.25,54422000.0,0.0,1.0,23.244432688562,23.543794761602,22.039242273823,22.097308193162,380954000.0
2008-01-09,171.3,179.5,168.3,179.4,64781500.0,0.0,1.0,22.103759961978,23.161850047724,21.716653833047,23.148946510092,453470500.0
2008-01-10,177.58,181.0,175.41,178.02,52963400.0,0.0,1.0,22.914102125207,23.355403112189,22.634095358614,22.970877690784,370743800.0
2008-01-11,176.0,177.85,170.0,172.69,44010200.0,0.0,1.0,22.710226230637,22.948941676811,21.936013972774,22.283119135049,308071400.0
2008-01-14,177.52,179.42,175.17,178.78,39301800.0,0.0,1.0,22.906360002629,23.151527217619,22.603126868299,23.06894457678,275112600.0
2008-01-15,177.72,179.22,164.66,169.04,83688500.0,0.0,1.0,22.932167077891,23.125720142357,21.246965063277,21.812140011516,585819500.0
2008-01-16,165.23,169.01,156.7,159.64,79065900.0,0.0,1.0,21.320515227774,21.808268950227,20.219843467846,20.599207474198,553461300.0
2008-01-17,161.51,165.36,158.42,160.89,62780700.0,0.0,1.0,20.840503627899,21.337289826694,20.4417843151,20.760501694586,439464900.0
2008-01-18,161.71,165.75,159.61,161.36,61583700.0,0.0,1.0,20.866310703161,21.387613623455,20.595336412909,20.821148321452,431085900.0
2008-01-22,148.06,159.98,146.0,155.64,86955500.0,0.0,1.0,19.104977816523,20.643079502144,18.839164941324,20.083065968956,608688500.0
2008-01-23,136.19,140.0,126.14,139.072,120463200.0,0.0,1.0,17.573327899718,18.064952683461,16.276522367799,17.945207854245,843242400.0
2008-01-24,139.99,140.7,132.01,135.6,71638100.0,0.0,1.0,18.063662329698,18.155277446879,17.033960026741,17.497197027695,501466700.0
2008-01-25,138.99,139.09,129.61,130.01,55526400.0,0.0,1.0,17.934626953388,17.947530491019,16.724275123596,16.77588927412,388684800.0
2008-01-28,128.16,133.2,126.45,130.01,52673000.0,0.0,1.0,16.537173827946,17.18751212455,16.316523334455,16.77588927412,368711000.0
2008-01-29,131.15,132.79,129.05,131.54,39285100.0,0.0,1.0,16.922989603114,17.134607620263,16.652015312862,16.973313399875,274995700.0
2008-01-30,131.37,135.45,130.0,132.18,44394700.0,0.0,1.0,16.951377385902,17.477841721249,16.774598920357,17.055896040714,310762900.0
2008-01-31,129.45,136.65,129.4,135.36,48059800.0,0.0,1.0,16.703629463386,17.632684172821,16.697177694571,17.466228537381,336418600.0
2008-02-01,136.24,136.59,132.18,133.75,36098000.0,0.0,1.0,17.579779668534,17.624942050243,17.055896040714,17.258481581521,252686000.0
2008-02-04,134.21,135.9,131.42,131.65,32115500.0,0.0,1.0,17.317837854624,17.535907640588,16.957829154718,16.987507291269,224808500.0
2008-02-05,130.43,134.0,128.9,129.36,40751500.0,0.0,1.0,16.83008413217,17.290740425599,16.632660006415,16.692016279518,285260500.0
2008-02-06,130.83,131.92,121.77,122.0,56188300.0,0.0,1.0,16.881698282695,17.022346842873,15.712637773322,15.742315909873,393318100.0
2008-02-07,119.97,124.78,117.27,121.24,74404700.0,0.0,1.0,15.480374095963,16.101034256016,15.131978579925,15.644249023877,520832900.0
2008-02-08,122.08,125.7,121.6,125.48,48427600.0,0.0,1.0,15.752638739978,16.219746802222,15.690701759349,16.191359019434,338993200.0
2008-02-11,128.01,129.98,127.2,129.45,42908300.0,0.0,1.0,16.517818521499,16.772018212831,16.413299866688,16.703629463386,300358100.0
2008-02-12,130.7,131.0,123.62,124.86,43785000.0,0.0,1.0,16.864923683774,16.903634296667,15.951353219496,16.111357086121,306495000.0
2008-02-13,126.68,129.78,125.63,129.4,34590500.0,0.0,1.0,16.346201471006,16.746211137569,16.21071432588,16.697177694571,242133500.0
2008-02-14,129.4,130.8,127.01,127.46,34074900.0,0.0,1.0,16.697177694571,16.877827221405,16.388783145189,16.446849064528,238524300.0
2008-02-15,126.27,127.08,124.06,124.63,32189300.0,0.0,1.0,16.293296966719,16.39781562153,16.008128785073,16.08167894957,225325100.0
2008-02-19,125.99,126.75,121.44,122.18,35894500.0,0.0,1.0,16.257167061352,16.355233947348,15.67005609914,15.765542277609,251261500.0
2008-02-20,122.2,124.6,121.68,123.82,34551400.0,0.0,1.0,15.768122985135,16.077807888281,15.701024589454,15.977160294758,241859800.0
2008-02-21,126.05,126.47,120.86,121.54,33504100.0,0.0,1.0,16.264909183931,16.319104041981,15.595215580879,15.682959636771,234528700.0
2008-02-22,122.48,122.51,115.87,119.46,54638500.0,0.0,1.0,15.804252890502,15.808123951792,14.95132905309,15.414566054045,382469500.0
2008-02-25,118.59,120.17,116.664,119.74,44884800.0,0.0,1.0,15.302305276655,15.506181171225,15.053783141881,15.450695959412,314193600.0
2008-02-26,117.64,121.09,115.44,119.15,53746000.0,0.0,1.0,15.17972166916,15.624893717431,14.895843841277,15.374565087389,376222000.0
2008-02-27,118.23,123.05,118.09,122.96,52683500.0,0.0,1.0,15.255852541183,15.877803054999,15.2377875885,15.866189871131,368784500.0
2008-02-28,127.2,132.2,125.77,129.91,57794800.0,0.0,1.0,16.413299866688,17.05847674824,16.228779278564,16.762985736489,404563600.0
2008-02-29,129.75,130.21,124.8,125.02,44838600.0,0.0,1.0,16.742340076279,16.801696349382,16.103614963543,16.132002746331,313870200.0
2008-03-03,124.44,125.98,118.0,121.73,56894400.0,0.0,1.0,16.057162228071,16.255876707589,15.226174404632,15.70747635827,398260800.0
2008-03-04,121.99,124.88,120.4,124.62,63763700.0,0.0,1.0,15.74102555611,16.113937793647,15.535859307777,16.080388595807,446345900.0
2008-03-05,123.58,125.14,122.25,124.4899,43637000.0,0.0,1.0,15.946191804444,16.147486991488,15.774574753951,16.063601093349,305459000.0
2008-03-06,124.4899,127.5,120.81,120.93,52632100.0,0.0,1.0,16.063601093349,16.452010479581,15.588763812064,15.604248057221,368424700.0
2008-03-07,120.41,122.9799,119.05,122.25,43945100.0,0.0,1.0,15.53714966154,15.86875767512,15.361661549758,15.774574753951,307615700.0
2008-03-10,121.98,123.46,119.37,119.69,35699600.0,0.0,1.0,15.739735202347,15.930707559287,15.402952870177,15.444244190596,249897200.0
2008-03-11,124.1,127.48,122.0,127.3501,41569400.0,0.0,1.0,16.013290200125,16.449429772055,15.742315909873,16.432668076672,290985800.0
2008-03-12,127.04,128.68,125.17,126.03,37843900.0,0.0,1.0,16.392654206478,16.604272223627,16.151358052777,16.262328476404,264907300.0
2008-03-13,124.1,129.5,123.0,127.94,45075100.0,0.0,1.0,16.013290200125,16.710081232202,15.871351286184,16.508786045157,315525700.0
2008-03-14,129.88,130.3,124.2,126.61,41308600.0,0.0,1.0,16.7591146752,16.81330953325,16.026193737756,16.337168994664,289160200.0
2008-03-17,122.55,128.59,122.55,126.73,38307100.0,0.0,1.0,15.813285366844,16.592659039759,15.813285366844,16.352653239822,268149700.0
2008-03-18,129.18,133.0015,128.67,132.82,43040000.0,0.0,1.0,16.668789911782,17.161898602353,16.602981869864,17.138478681552,301280000.0
2008-03-19,133.12,134.29,129.67,129.67,36090600.0,0.0,1.0,17.177189294445,17.328160684729,16.732017246174,16.732017246174,252634200.0
2008-03-20,131.12,133.2915,129.18,133.27,32456700.0,0.0,1.0,16.919118541825,17.199318861483,16.668789911782,17.196544600892,227196900.0
2008-03-24,134.01,140.85,133.64,139.53,38104300.0,0.0,1.0,17.292030779362,18.174632753325,17.244287690127,18.004306056595,266730100.0
2008-03-25,139.96,143.1,137.33,140.98,37585400.0,0.0,1.0,18.059791268409,18.464962350024,17.720428228712,18.191407352245,263097800.0
2008-03-26,140.87,145.74,140.64,145.06,42217300.0,0.0,1.0,18.177213460851,18.805615743483,18.1475353243,18.717871687592,295521100.0
2008-03-27,144.95,145.31,139.99,140.25,35708200.0,0.0,1.0,18.703677796198,18.75013053167,18.063662329698,18.097211527539,249957400.0
2008-03-28,141.8,144.65,141.6,143.01,25521800.0,0.0,1.0,18.29721636082,18.664967183305,18.271409285558,18.453349166156,178652600.0
2008-03-31,143.27,145.71,142.52,143.5,27430900.0,0.0,1.0,18.486898363996,18.801744682194,18.390121831764,18.516576500548,192016300.0
2008-04-01,146.3,149.66,143.61,149.5301,36877400.0,0.0,1.0,18.877875554217,19.31143441862,18.530770391942,19.294672723237,258141800.0
2008-04-02,148.78,151.2,145.85,147.49,37320300.0,0.0,1.0,19.197883287467,19.510148898138,18.819809634877,19.031427652026,261242100.0
2008-04-03,147.06,153.63,147.0,151.61,37556000.0,0.0,1.0,18.975942440213,19.823704862573,18.968200317634,19.563053402425,262892000.0
2008-04-04,152.19,154.715,150.75,153.08,30514900.0,0.0,1.0,19.637893920685,19.963708245869,19.452082978798,19.752735405602,213604300.0
2008-04-07,156.13,159.69,155.11,155.89,41368800.0,0.0,1.0,20.146293303349,20.605659243014,20.014677219512,20.115324813034,289581600.0
2008-04-08,153.55,156.45,152.32,152.84,36224800.0,0.0,1.0,19.813382032468,20.187584623768,19.654668519606,19.721766915287,253573600.0
2008-04-09,153.31,153.89,150.46,151.44,31192800.0,0.0,1.0,19.782413542153,19.857254060413,19.414662719668,19.541117388453,218349600.0
2008-04-10,151.13,155.42,150.6,154.55,34134400.0,0.0,1.0,19.501116421796,20.054678186168,19.432727672352,19.942417408778,238940800.0
2008-04-11,152.72,153.3,146.4,147.14,43217000.0,0.0,1.0,19.70628267013,19.78112318839,18.890779091848,18.986265270318,302519000.0
2008-04-14,146.77,149.25,144.54,147.78,30181700.0,0.0,1.0,18.938522181083,19.258529914333,18.650773291911,19.068847911156,211271900.0
2008-04-15,149.4,149.72,145.72,148.38,24929900.0,0.0,1.0,19.277885220779,19.319176541199,18.803035035957,19.146269136943,174509300.0
2008-04-16,151.76,154.1,150.62,153.7,28420500.0,0.0,1.0,19.582408708872,19.884351489438,19.435308379878,19.832737338914,198943500.0
2008-04-17,154.18,156.0,153.35,154.49,25152400.0,0.0,1.0,19.894674319543,20.129518704428,19.787574957206,19.934675286199,176066800.0
2008-04-18,159.04,162.26,158.38,161.04,36670200.0,0.0,1.0,20.521786248412,20.937280160132,20.436622900047,20.779857001033,256691400.0
